id,publishDate,title,url,publication,authors,authorList,image,sentence,country,bias,mediaOutletType,hasElias,hasDemocracyDocket
171156,2025-08-04,Texas House Orders Arrest of Dem Lawmakers Who Left State to Block GOP Gerrymandering,https://www.commondreams.org/news/texas-arrest-warrants-democrats,Common Dreams,"Brett Wilkins, Brett Wilkins Is A Staff Writer For Common Dreams.",Brett Wilkins,https://www.commondreams.org/media-library/image.png?id=61427780&width=1200&height=600&coordinates=0%2C55%2C0%2C56,"""

However, Chad Dunn, a longtime Texas election and voting rights lawyer, told Democracy Docket that ""a warrant issued by the Texas House is not effective out of the state unless another state chooses to domesticate it and enforce it under that state's laws.",United States,Left,Web Publication,False,True
171155,2025-08-05,Texas House orders arrest of Dem lawmakers who left state to block GOP gerrymandering,https://therealnews.com/texas-house-orders-arrest-of-dem-lawmakers-who-left-state-to-block-gop-gerrymandering,The Real News Network,"Brett Wilkins, More Brett Wilkins, The Real News Network","Brett Wilkins, More Brett Wilkins, The Real News Network",https://therealnews.com/wp-content/uploads/2025/08/GettyImages-2227880973-scaled.jpg,"However, Chad Dunn, a longtime Texas election and voting rights lawyer, told Democracy Docket that “a warrant issued by the Texas House is not effective out of the state unless another state chooses to domesticate it and enforce it under that state’s laws.”",United States,Center,Web Publication,False,True
169745,2024-10-20,Republicans and Democrats are both preparing for long legal battles over the 2024 election results,https://www.therepublic.com/2024/10/20/republicans-and-democrats-are-both-preparing-for-long-legal-battles-over-the-2024-election-results/,The Republic News,"The Associated Press, The Ap Is One Of The Largest, Most Trusted Sources Of Independent Newsgathering. Ap Is Neither Privately Owned Nor Government-Funded, Instead, As A Not-For-Profit News Cooperative Owned Its American Newspaper, Broadcast Members, It Can Maintain Its Single-Minded Focus On Newsgathering, Its Commitment To The Highest Standards Of Objective, Accurate Journalism.","Accurate Journalism., Broadcast Members, Instead, The Ap Is One Of The Largest",https://www.therepublic.com/wp-content/uploads/2024/10/a3e68a493ed64a5880c1cfbfbaa0cdc8.0-preview.jpg,"With a little over two weeks before Election Day, about 180 voting and election cases have been filed so far this year, according to Democratic lawyer Marc Elias, who founded the election litigation tracking group Democracy Docket.",United States,Center,Local News Outlet,True,True
171258,2025-04-17,Senator Van Hollen Went To El Salvador And All He Got Was ... Nah F*ck This,https://www.wonkette.com/p/senator-van-hollen-went-to-el-salvador,Wonkette,Doktor Zoom,Doktor Zoom,"https://substackcdn.com/image/fetch/$s_!PFy1!,w_1200,h_675,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F9d63fb5b-4ac0-46d5-a48e-db010fe987cb_1266x739.jpeg",[AP / Democracy Docket / CNN / New Republic / Rolling Stone],United States,Left,Web Publication,False,True
171376,2022-03-18,Judge Griffen strikes down four new Arkansas voting laws as unconstitutional,https://arktimes.com/arkansas-blog/2022/03/18/judge-griffen-strikes-down-four-new-arkansas-voting-laws-as-unconstitutiona,Arkansas Times,"Max Brantley, More Max Brantley","Max Brantley, More Max Brantley",https://i0.wp.com/arktimes.com/wp-content/uploads/2019/08/wendell-g-at-1200.jpg?fit=1200%2C630&ssl=1,"The Democracy Docket, which is mounting opposition to the vote suppression campaign, has the best explainer on the laws in Arkansas and why they are in violation of the Arkansas Constitution.",United States,Center,Local News Outlet,False,True
171412,2022-04-16,'Florida will be sued': Lawyers and legal advocates push back against Florida's GOP-led agenda to redraw congressional maps,https://www.alternet.org/2022/04/florida-will-be-sued-lawyers-and-legal-advocates-push-back-against-florida-s-gop-led-agenda-to-redraw-congressional-maps/,Alternet,Meaghan Ellis,Meaghan Ellis,https://www.alternet.org/media-library/image.jpg?id=26405308&width=1200&height=600&coordinates=0%2C37%2C0%2C38,"Marc Elias, a litigator who also founded The Democracy Docket, weighed in during a Twitter spaces discussion.",United States,Left,Web Publication,True,True
169647,2020-09-17,'It's going to be Florida times 10': These are the election nightmare scenarios legal insiders worry about as Biden and Trump prepare to face off in November,https://www.businessinsider.com/election-biden-trump-florida-votes-counting-november-lawyers-chaos-2020-9?utm_campaign=sf-bi-uk&utm_source=facebook.com&utm_medium=social,Business Insider,"Darren Samuelsohn, Dave Levinthal, Robin Bravender","Darren Samuelsohn, Dave Levinthal, Robin Bravender",https://i.insider.com/5f63c9a357b7da001ee125af?width=1200&format=jpeg,"Democracy Docket is run by the top Democratic election lawyer Marc Elias, while the Republican National Committee's website is called Protect the Vote.",United States,Center,Web Publication,True,True
169598,2020-09-22,Court rulings around the country are giving voters more ways to cast ballots. Dems hail the decisions; GOP files appeals,https://abcnews.go.com/Politics/court-rulings-country-giving-voters-ways-cast-ballots/story?id=73144862,ABC News ,,,https://s.abcnews.com/images/Politics/voters-georgia-file-ap-jef-200921_1600699228420_hpMain_16x9_992.jpg?w=1600,"Matt Rourke/AP, FILE

""After today's string of decisions, we are down to 31 pending lawsuits in 16 states--all of which need to be decided by November,"" Marc Elias, a Democratic lawyer, tweeted Friday after the Pennsylvania ruling.",United States,Center,Network TV News,True,True
171557,2021-12-06,"Best Gift For Men Who 'Don't Want Anthing'! Tabs, Mon., Dec. 6, 2021",https://www.wonkette.com/best-gift-for-men-who-don-t-want-anthing-tabs-mon-dec-6-2021,Wonkette,Rebecca Schoenkopf,Rebecca Schoenkopf,"https://substackcdn.com/image/fetch/$s_!tdyS!,w_1200,h_675,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F7df6f7ce-cf84-42bb-b4e6-cdeed75c382d_600x404.jpeg","www.youtube.com

Read the first line of Marc Elias and try not to burst out laughing:

I recently participated in a panel discussion about voting rights.",United States,Left,Web Publication,True,True
171538,2021-11-23,'Asymmetric warfare': Georgia GOP redraws political map as US Senate Dems do nothing,https://www.alternet.org/2021/11/voting-rights-2655779704/,Alternet,"Jessica Corbett, Common Dreams","Common Dreams, Jessica Corbett",https://www.alternet.org/media-library/image.png?id=28018682&width=1200&height=600&coordinates=0%2C37%2C0%2C38,"Democracy Docket noted that ""the state House and Senate maps... were criticized by Democrats for cementing a Republican advantage in the General Assembly and failing to account for the growth of Georgia's minority population.",United States,Left,Web Publication,False,True
171533,2021-11-23,Georgia GOP Redraws Political Map as Senate Democrats Do Nothing,https://www.commondreams.org/news/2021/11/22/total-asymmetric-warfare-georgia-gop-redraws-political-map-us-senate-dems-do-nothing,Common Dreams,"Jessica Corbett, Jessica Corbett Is A Senior Editor, Staff Writer For Common Dreams.","Jessica Corbett, Jessica Corbett Is A Senior Editor, Staff Writer For Common Dreams.",https://www.commondreams.org/media-library/manchin-and-sinema.jpg?id=32138666&width=1200&height=600&coordinates=0%2C0%2C0%2C726,"Democracy Docket noted that ""the state House and Senate maps... were criticized by Democrats for cementing a Republican advantage in the General Assembly and failing to account for the growth of Georgia's minority population.",United States,Left,Web Publication,False,True
171598,2024-10-24,'Within two seconds': Trump vows to fire special counsel Jack Smith if elected president,https://www.alternet.org/trump/jack-smith-trump-special-counsel/,Alternet,David Badash,David Badash,https://www.alternet.org/media-library/image.png?id=34288811&width=1200&height=600&coordinates=0%2C40%2C0%2C41,"In that indictment, prosecutors say, Trump “pursued unlawful means of discounting legitimate votes and subverting the election results,” and “perpetrated three criminal conspiracies,” according to Democracy Docket.",United States,Left,Web Publication,False,True
169501,2020-09-04,"What's on TV Saturday, plus Sunday Talk shows: '21 Bridges'",https://www.latimes.com/entertainment-arts/tv/story/2020-09-04/whats-on-tv-saturday-sept-5-plus-sunday-talk-shows,LA Times,"Former Los Angeles Times Staffer Ed Stockly Handled The Tv Listings, Highlights, Was The Resident Tv Skeptic, Occasionally Writing About Tv Shows That Feature The Paranormal, Bad Science, Mermaids, Big Foot, Aliens","Aliens, Bad Science, Big Foot, Highlights, Mermaids, Was The Resident Tv Skeptic",https://ca-times.brightspotcdn.com/dims4/default/af25cc5/2147483647/strip/true/crop/3600x1890+0+269/resize/1200x630!/quality/75/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Ffe%2Fa5%2Fa1ba5c9b4fe4ad9c1f040694f9d6%2Fla-photos-handouts-la-ca-21-bridges-movie-209.JPG,"Democratic Elections Lawyer Marc Elias, Democracy Docket; Ben Ginsberg.",United States,Center,Local News Outlet,True,True
171698,2020-11-25,Giuliani Hosts Unhinged Press Conference For Airing Of Grievances In Gettysburg,https://crooksandliars.com/2020/11/rudy-giuliani-hosts-another-unhinged-press,Crooks and Liars,Red Painter,Red Painter,https://crooksandliars.com/files/mediaposters/2020/11/46455.jpg,"But who's counting...

Oh, Marc Elias is counting:

One is the loneliest number🎻 pic.twitter.com/DfpNzSHypL — Democracy Docket (@DemocracyDocket) November 24, 2020

Here is the start of the Airing of Grievances in Gettysburg, PA:

Rudy Giuliani is now speaking at the Wyndham hotel in Gettysburg -- an event Trump planned to attend, but now will not.",United States,Left,Web Publication,True,True
169492,2024-10-25,Americans accused of noncitizen voter fraud face doxxing and intimidation,https://abcnews.go.com/Politics/americans-accused-noncitizen-voter-fraud-face-doxxing-intimidation/story?id=115069427,ABC News ,,,https://i.abcnewsfe.com/a/f443ea8a-8263-4d44-a6a3-17fac770083c/early-voting-gty-jef-241023_1729697814519_hpMain_16x9.jpg?w=1600,"Still, Republican groups are keeping the pressure on state election officials to purge suspected noncitizens from the rolls with at least 24 lawsuits still active before Nov. 5, according to the left-leaning legal group Democracy Docket.",United States,Center,Network TV News,False,True
171715,2020-12-08,Cheers and Jeers: Tuesday,https://www.dailykos.com/story/2020/12/8/2000274/-Cheers-and-Jeers-Tuesday,Daily Kos,,,https://images.dailykos.com/images/779604/story_image/CheersandJeerssharpedgelogo.jpg?1584579185,"As the aforementioned Safe Harbor Day arrives, let's take a quick spin through the halls of justice and conduct a formal inventory of how the courts are ruling on Trump's election-fraud lawsuits thus far, according to Marc Elias at Democracy Docket, lovingly presented in the shape of a squirt bottle of the lame-duck president’s favorite orange face makeup:

No!",United States,Left,Web Publication,True,True
171736,2020-12-17,'Kraken Buster' Marc Elias: 'We Cannot Ignore The Challenges Our Democracy Faces',https://crooksandliars.com/2020/12/marc-elias-we-cannot-ignore-challenges-our,Crooks and Liars,Karoli Kuns,Karoli Kuns,https://crooksandliars.com/files/mediaposters/2020/12/46607.jpg,DNC lawyer and 'Kraken buster' Marc Elias has some strong advice for the country: Fix these democratic institutions before the next authoritarian wannabe comes along.,United States,Left,Web Publication,True,True
171778,2024-09-26,Giuliani Permanently Disbarred in DC Over Effort to Overturn 2020 Election,https://www.commondreams.org/news/rudy-giuliani-disbarred-dc,Common Dreams,"Brett Wilkins, Brett Wilkins Is A Staff Writer For Common Dreams.",Brett Wilkins,https://www.commondreams.org/media-library/image.jpg?id=34301561&width=1200&height=600&coordinates=0%2C315%2C0%2C316,"""Tough day for New York City mayors,"" quipped Democracy Docket founder Marc Elias.",United States,Left,Web Publication,True,True
171777,2024-09-27,MAGA Election Deniers Continue Their Voter-Roll Purging Spree,https://www.wonkette.com/p/maga-election-deniers-continue-their,Wonkette,Marcie Jones,Marcie Jones,https://images.unsplash.com/photo-1656831773633-02fdbfcb79d9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wzMDAzMzh8MHwxfHNlYXJjaHw5NHx8dm90ZXxlbnwwfHx8fDE3Mjc0NDgyMzZ8MA&ixlib=rb-4.0.3&q=80&w=1080,"Share

[Democracy Docket / New York Times gift link/ Atlanta Journal Constitution archive link]

One-time donation button?",United States,Left,Web Publication,False,True
171814,2021-10-22,Oops! New Texas Redistricting Map Leaves Out Non-White Voters,https://crooksandliars.com/2021/10/oops-new-texas-redistricting-map-leaves,Crooks and Liars,Susie Madrak,Susie Madrak,https://crooksandliars.com/files/embeds/2021/10/47649.jpg,"Marc Elias of Democracy Docket will enter the fray, and he has a record of winning almost every suit like this:",United States,Left,Web Publication,True,True
171804,2021-10-15,Friday News Dump: Will Steve Bannon Go To Jail? And Other News,https://crooksandliars.com/2021/10/friday-news-dump-will-steve-bannon-go-jail,Crooks and Liars,Susie Madrak,Susie Madrak,https://crooksandliars.com/files/mediaposters/2021/10/48727.jpg,"https://t.co/2g0gjKooGB — Democracy Docket (@DemocracyDocket) October 15, 2021

This week, @MaxBoot came out as a single-issue voter – his issue being the fate of democracy.",United States,Left,Web Publication,False,True
